date,close
2025-09-03,593.28
2025-09-04,595.64
2025-09-05,584.22
2025-09-08,586.6
2025-09-09,584.0
2025-09-10,579.38
2025-09-11,588.73
2025-09-12,580.41
2025-09-15,582.96
2025-09-16,586.42
2025-09-17,598.63
2025-09-18,586.05
2025-09-19,584.16
2025-09-22,584.49
2025-09-23,569.97
2025-09-24,568.81
2025-09-25,567.3
2025-09-26,565.13
2025-09-29,568.14
2025-09-30,568.81
2025-10-01,573.77
2025-10-02,577.33
2025-10-03,580.45
2025-10-06,578.81
2025-10-07,579.84
2025-10-08,576.44
2025-10-09,564.55
2025-10-10,557.48
2025-10-13,559.24
2025-10-14,567.92
2025-10-15,562.81
2025-10-16,549.88
2025-10-17,560.97
2025-10-20,566.36
2025-10-21,572.03
2025-10-22,571.36
2025-10-23,573.77
2025-10-24,573.67
2025-10-27,572.36
2025-10-28,565.93
2025-10-29,554.58
2025-10-30,553.68
2025-10-31,551.99
2025-11-03,544.07
2025-11-04,552.75
2025-11-05,553.31
2025-11-06,553.28
2025-11-07,551.97
2025-11-10,552.96
2025-11-11,558.35
2025-11-12,561.23
2025-11-13,555.57
2025-11-14,545.73
2025-11-17,536.85
2025-11-18,527.58
2025-11-19,530.36
2025-11-20,527.88
2025-11-21,540.4
2025-11-24,537.85
2025-11-25,546.47
2025-11-26,544.93
2025-11-28,550.53
2025-12-01,543.97
2025-12-02,545.91
2025-12-03,553.73
2025-12-04,542.31
2025-12-05,545.52
2025-12-08,540.44
2025-12-09,537.55
2025-12-10,538.86
2025-12-11,563.37
2025-12-12,571.93
2025-12-15,569.13
2025-12-16,566.02
2025-12-17,565.47
2025-12-18,566.21
2025-12-19,572.23
2025-12-22,575.7
2025-12-23,576.35
2025-12-24,579.45
2025-12-26,579.6
2025-12-29,577.9
2025-12-30,577.42
2025-12-31,570.88
2026-01-02,563.13
2026-01-05,568.57
2026-01-06,580.34
2026-01-07,579.92
2026-01-08,580.07
2026-01-09,578.69
